class,filename,match,part,split,reason
Dry_Rot,BDCropVegeta_1171.jpg,yes,seed,test,"The image shows a potato tuber/seed piece with dark brown-to-black dry; sunken; shriveled lesions on the surface and evidence of internal dry rotted tissue consistent with Fusarium dry rot symptoms described."
Dry_Rot,BDCropVegeta_640.jpg,yes,seed,test,"The cross-section of this potato tuber shows internal browning; hollowing; and what appears to be fungal growth within a cavity; consistent with dry rot's characteristic hollow cavities with colored fungal tufts and brown-to-gray internal rot."
Dry_Rot,BDCropVegeta_468.jpg,yes,seed,test,"The cross-section of this potato tuber shows a dark; sunken cavity at the stem end with browning and desiccated tissue consistent with dry rot's characteristic internal hollow cavities and dark lesions."
Dry_Rot,BDCropVegeta_602.jpg,yes,seed,skipped,"The cross-section shows a tuber (potato) with dry; brown-to-gray internal rotted tissue forming a hollow cavity; consistent with the dry rot description of internal brown-gray rot with sunken dark lesions and non-slimy; desiccated appearance."
Dry_Rot,BDCropVegeta_543.jpg,yes,seed,skipped,"The cross-section of this potato tuber shows classic dry rot symptoms: hollow internal cavity with dry; dark brown-to-gray rotted tissue and no wet/slimy appearance; consistent with Fusarium dry rot disease description."
Dry_Rot,BDCropVegeta_345.jpg,yes,root,ref,"The image shows a cross-section of a tuber with a hollow internal cavity containing dark brown-to-gray rotted tissue and what appears to be white fungal growth; consistent with dry rot symptoms described."
Dry_Rot,BDCropVegeta_178.jpg,yes,seed,skipped,"The cross-section shows a tuber with hollow internal cavities; dry brown-to-gray rotted tissue; and shriveled non-slimy lesions consistent with Dry Rot caused by Fusarium species."
Dry_Rot,BDCropVegeta_68.jpg,yes,root,ref,"The cross-sectioned tuber shows dry; brown-to-gray internal rot with hollow cavities and fungal growth consistent with Dry Rot disease description; without the wet/slimy appearance of bacterial soft rot."
Dry_Rot,BDCropVegeta_683.jpg,yes,root,ref,"The cross-section of this tuber shows internal browning; hollow cavity formation; and white fungal growth consistent with dry rot's characteristic internal brown-to-gray rot with fungal tufts."
Dry_Rot,BDCropVegeta_589.jpg,yes,root,ref,"The image shows a tuber with sunken; dark brown-to-black wrinkled lesions externally and dry; shriveled tissue consistent with Dry Rot symptoms described; without slimy bacterial soft rot characteristics."
Dry_Rot,BDCropVegeta_203.jpg,yes,seed,skipped,"The cross-section of the potato tuber shows a dark; dry; hollow cavity with what appears to be white fungal growth inside; consistent with dry rot's characteristic internal brown-to-black rotted tissue with fungal tufts."
Dry_Rot,BDCropVegeta_534.jpg,yes,root,skipped,"The image shows a tuber cross-section with a sunken; dark brown cavity and dry; non-slimy rotted internal tissue consistent with Dry Rot's characteristic hollow cavities and brown internal decay."
Dry_Rot,BDCropVegeta_424.jpg,yes,seed,skipped,"The cross-section of the potato tuber shows dry; brown-to-gray internal rotted tissue forming a cavity near the base; consistent with dry rot symptoms including non-slimy; sunken internal decay without the wet/slimy appearance of bacterial soft rot."
Dry_Rot,BDCropVegeta_63.jpg,yes,seed,skipped,"The cross-section of this potato tuber shows a dark; dry; necrotic cavity near the center consistent with the hollow; brown-to-black internal rotting characteristic of dry rot disease."
Dry_Rot,BDCropVegeta_799.jpg,yes,seed,skipped,"The image shows a seed or tuber with a hollow cavity; dry brown-to-gray rotted internal tissue; and a sunken external lesion consistent with dry rot symptoms described."
Dry_Rot,BDCropVegeta_608.jpg,yes,seed,skipped,"The image shows a cross-section of a potato tuber with dry; brown-to-gray internal rotted tissue; hollow cavities; and white fungal growth consistent with dry rot caused by Fusarium spp."
Dry_Rot,BDCropVegeta_409.jpg,yes,root,skipped,"The cross-section shows a tuber with a central hollow cavity containing dry; brown-to-gray rotted tissue with what appears to be fungal growth; consistent with the internal symptoms of Dry Rot disease."
Dry_Rot,BDCropVegeta_28.jpg,yes,root,skipped,"The cross-section shows a tuber with dry; brown-to-gray internal rotted tissue forming a hollow cavity with dark lesions; consistent with dry rot symptoms described."
Dry_Rot,BDCropVegeta_85.jpg,yes,root,skipped,"The cross-section of this tuber shows internal brown-to-gray dry rotted tissue forming a cavity characteristic of Dry Rot; with the surrounding tissue remaining firm and non-slimy; consistent with the described symptoms."
Dry_Rot,BDCropVegeta_654.jpg,yes,root,skipped,"The cross-section of this tuber shows internal dry; brown-to-gray rotted tissue forming hollow cavities consistent with Dry Rot; with non-slimy; dry degraded internal tissue as described."
Dry_Rot,BDCropVegeta_1120.jpg,yes,seed,skipped,"The cut potato tuber shows dark brown-to-gray dry rotted internal cavities consistent with Dry Rot; with sunken dark lesions on the flesh and no wet or slimy appearance characteristic of bacterial soft rot."
Dry_Rot,BDCropVegeta_1025.jpg,yes,seed,skipped,"The cross-section shows internal dry; brown-to-gray rotted tissue with a hollow cavity and what appears to be fungal growth (bluish-gray discoloration); consistent with dry rot symptoms described for tubers/seeds."
Dry_Rot,BDCropVegeta_84.jpg,yes,root,skipped,"The image shows a tuber/root with sunken; dark brown-to-gray dry lesions and shriveled; non-slimy tissue consistent with dry rot disease symptoms as described."
Dry_Rot,BDCropVegeta_592.jpg,yes,root,skipped,"The cross-section shows dry; hollow internal cavities with brown-to-gray rotted tissue and no wet or slimy appearance; consistent with dry rot disease in a tuber/root."
Dry_Rot,BDCropVegeta_1174.jpg,yes,seed,skipped,"The cross-section of the potato tuber shows a hollow cavity with dark brown-to-black discoloration and white fungal growth within; consistent with dry rot's characteristic internal hollow cavities and fungal tufts."
Dry_Rot,BDCropVegeta_1190.jpg,yes,root,skipped,"The image shows a tuber (likely potato) with a sunken; hollow cavity and dry; brown internal tissue consistent with dry rot disease symptoms described."
Dry_Rot,BDCropVegeta_127.jpg,yes,seed,skipped,"The cross-sectioned potato tuber shows a dark; dry; sunken internal cavity with white fungal growth; consistent with Dry Rot's characteristic hollow cavities of brown-to-gray rotted tissue with tufts of fungal growth."
Dry_Rot,BDCropVegeta_248.jpg,yes,root,skipped,"The image shows a tuber/root with sunken; dark brown-to-gray external lesions and a wrinkled; shriveled surface consistent with dry rot symptoms as described."
Dry_Rot,BDCropVegeta_255.jpg,yes,seed,skipped,"The cross-sectioned potato tuber shows a dark brown-to-black internal cavity with dry; necrotic tissue consistent with dry rot caused by Fusarium species; matching the described hollow cavities of dry rotted brown-to-gray tissue."
Dry_Rot,BDCropVegeta_332.jpg,yes,seed,skipped,"The cross-section of this tuber shows a hollow cavity with dry; brown-to-black rotted tissue internally; consistent with the dry rot description of hollow cavities of dry rotted brown-to-gray tissue without sliminess."
Dry_Rot,BDCropVegeta_1090.jpg,yes,seed,skipped,"The cross-section of this tuber shows a central hollow cavity with dry; brown-to-gray rotted tissue and what appears to be fungal growth; consistent with the internal dry rot symptoms described for Fusarium dry rot of potato tubers."
Dry_Rot,BDCropVegeta_1207.jpg,yes,seed,skipped,"The cross-section of the potato tuber shows a dark brown-to-black dry; sunken lesion with disintegrated internal tissue consistent with dry rot caused by Fusarium species; matching the described symptoms of dark external lesions and internal dry rotted tissue."
Early_Blight,AvinashPlant_2232.jpg,yes,leaf,ref,"The leaf shows dark brown spots with concentric ring patterns characteristic of early blight; along with angular lesions limited by veins; consistent with the described target-spot appearance of Alternaria early blight."
Early_Blight,AvinashPlant_1357.jpg,yes,leaf,ref,"The leaf displays characteristic early blight symptoms including multiple circular to angular dark-brown lesions with concentric target-like rings and surrounding yellow/light margins consistent with Alternaria early blight infection."
Early_Blight,AvinashPlant_261.jpg,yes,leaf,ref,"The leaf shows multiple dark; roughly circular lesions with concentric ring patterns (target-spot appearance) consistent with Early Blight caused by Alternaria species."
Early_Blight,VQAPlantDise_417.jpg,yes,leaf,ref,"The leaf shows multiple dark brown spots with concentric ring patterns (target-like appearance) consistent with early blight caused by Alternaria; matching the described symptoms."
Early_Blight,New_Plant_Di_608.jpg,yes,leaf,ref,"The leaf shows multiple circular to angular dark-brown necrotic lesions with concentric target-like ring patterns and yellowing margins; which are characteristic symptoms of Early Blight caused by Alternaria solani."
Early_Blight,New_Plant_Di_1920.jpg,yes,leaf,test,"The leaf shows dark brown lesions with characteristic concentric target-like rings and some surrounding yellowing; consistent with Early Blight caused by Alternaria species."
Early_Blight,PlantVillage_729.jpg,yes,leaf,test,"The leaf shows small; dark circular to irregular spots with defined margins scattered across the surface; consistent with early blight lesions caused by Alternaria species; though the concentric ring pattern is subtle at this early stage."
Early_Blight,AvinashPlant_464.jpg,yes,leaf,test,"The leaf displays multiple dark brown spots with angular lesions delimited by veins; consistent with early blight symptoms caused by Alternaria species on foliar tissue."
Early_Blight,AvinashPlant_1600.jpg,yes,leaf,test,"The leaf shows dark brown circular lesions with concentric target-like rings characteristic of Early Blight (Alternaria) infection; consistent with the described symptoms."
Early_Blight,PlantVillage_851.jpg,yes,leaf,test,"The leaf shows dark brown lesions with concentric ring patterns characteristic of Early Blight; along with angular spots limited by veins and a generally chlorotic appearance consistent with the described symptoms."
Early_Blight,New_Plant_Di_1271.jpg,yes,leaf,skipped,"The leaf shows multiple dark brown lesions with concentric ring patterns and angular margins limited by veins; consistent with early blight's characteristic target-spot appearance."
Early_Blight,PlantVillage_440.jpg,yes,leaf,skipped,"The leaf shows dark brown spots with concentric ring patterns and yellowing margins consistent with early blight's characteristic target-spot appearance."
Early_Blight,New_Plant_Di_1600.jpg,yes,leaf,skipped,"The leaf shows dark brown spots with concentric ring patterns and yellowing margins consistent with early blight lesions as described."
Early_Blight,CDDM_773.jpg,yes,leaf,skipped,"The leaf displays multiple dark brown lesions with concentric ring patterns characteristic of early blight; consistent with the target-spot appearance described in the disease description."
Early_Blight,AvinashPlant_476.jpg,no,leaf,rejected,"The leaf shows diffuse silvery-bronze discoloration and small reddish-brown flecks without the characteristic dark concentric target-spot rings or yellow halos associated with Early Blight caused by Alternaria solani; the symptoms are more consistent with mite damage or another disorder."
Early_Blight,VQAPlantDise_1023.jpg,yes,leaf,skipped,"The leaf displays multiple dark-brown spots with concentric target-like rings and angular lesions partially bounded by veins; consistent with early blight symptoms caused by Alternaria species."
Early_Blight,VQAPlantDise_1057.jpg,yes,leaf,skipped,"The image shows potato leaves with large brown necrotic lesions exhibiting the characteristic dark; dead tissue consistent with early blight (Alternaria solani); along with stem dieback and lower leaf infection typical of this disease's progression pattern."
Early_Blight,New_Plant_Di_790.jpg,no,leaf,rejected,"The leaf shows general yellowing and some small scattered spots but lacks the characteristic dark concentric target-like rings with alternating light and dark bands that are diagnostic of Early Blight."
Early_Blight,AvinashPlant_602.jpg,yes,leaf,skipped,"The leaf displays dark brown necrotic lesions with yellowing margins consistent with early blight symptoms; including angular lesion shapes and tissue browning characteristic of Alternaria-caused early blight."
Early_Blight,New_Plant_Di_140.jpg,yes,leaf,skipped,"The leaf shows dark brown spots with irregular lesions and some yellowing consistent with early blight symptoms caused by Alternaria species."
Early_Blight,LeafNet_170.jpg,yes,leaf,skipped,"The leaf shows characteristic dark-brown necrotic lesions with hints of concentric target-like rings and surrounding yellowing margins; consistent with Early Blight symptoms described."
Early_Blight,PlantVillage_808.jpg,yes,leaf,skipped,"The leaf shows multiple dark brown; roughly circular lesions with what appear to be concentric ring patterns characteristic of early blight (Alternaria) infection; consistent with the described target-spot appearance."
Early_Blight,VQAPlantDise_850.jpg,yes,leaf,skipped,"The leaf shows dark brown spots with concentric ring patterns (target-spot appearance) and yellowing margins; which are characteristic symptoms of Early Blight caused by Alternaria species."
Early_Blight,PlantVillage_597.jpg,yes,leaf,skipped,"The leaf shows multiple dark brown lesions with concentric ring patterns and yellowing margins consistent with early blight caused by Alternaria; matching the target-spot appearance described in the disease profile."
Early_Blight,CDDM_791.jpg,yes,leaf,skipped,"The leaf displays multiple dark-brown lesions with concentric target-like rings and surrounding yellow margins; which are characteristic symptoms of Early Blight as described."
Early_Blight,CDDM_638.jpg,yes,leaf,skipped,"The leaf shows multiple dark brown lesions with concentric ring patterns and angular shapes limited by veins; consistent with early blight's characteristic target-spot appearance described in the disease profile."
Early_Blight,VQAPlantDise_900.jpg,yes,leaf,skipped,"The leaf displays characteristic early blight symptoms including circular dark-brown lesions with concentric target-like rings and angular appearance limited by veins; consistent with Alternaria early blight description."
Early_Blight,PlantVillage_973.jpg,yes,leaf,skipped,"The leaf shows multiple dark brown; roughly circular lesions with concentric ring patterns (target-spot appearance) characteristic of Early Blight caused by Alternaria solani."
Early_Blight,AvinashPlant_1177.jpg,no,leaf,rejected,"The leaf appears mostly healthy and green with only minor dark speckling but lacks the characteristic dark concentric target-like rings; angular lesions; and yellow margins associated with Early Blight."
Early_Blight,AvinashPlant_1031.jpg,yes,leaf,skipped,"The leaf shows dark brown lesions with angular margins limited by veins and irregular spotting consistent with early blight symptoms caused by Alternaria; though the target-like concentric rings are not fully prominent; the overall pattern of dark necrotic spots on a green leaf matches the disease description."
Early_Blight,VQAPlantDise_892.jpg,yes,leaf,skipped,"The leaf shows dark brown spots with concentric target-like rings and yellowing margins; which are characteristic symptoms of Early Blight caused by Alternaria species."
Early_Blight,PlantDoc_7.jpg,yes,leaf,skipped,"The leaf shows characteristic Early Blight symptoms including dark brown necrotic lesions with a target-like appearance and yellowing margins; consistent with Alternaria early blight infection."
Early_Blight,AvinashPlant_1695.jpg,no,leaf,rejected,"The leaf shows only minor; non-specific blemishes without the characteristic dark concentric target-like rings; angular lesions bounded by veins; or yellow halos that are hallmark symptoms of Early Blight."
Early_Blight,AvinashPlant_1748.jpg,no,leaf,rejected,"The leaf shows small; scattered dark spots without the characteristic concentric target-like ring patterns or yellow halos that are diagnostic of Early Blight (Alternaria solani); the lesions appear more like small flecks or insect damage rather than the classic bull's-eye lesions."
Early_Blight,AvinashPlant_2231.jpg,yes,leaf,skipped,"The leaf shows dark brown lesions with concentric target-like rings surrounded by yellow margins; which are characteristic symptoms of Early Blight caused by Alternaria species."
Early_Blight,AvinashPlant_657.jpg,yes,leaf,skipped,"The leaf displays characteristic dark-brown lesions with irregular margins and surrounding yellow chlorotic areas consistent with Early Blight (Alternaria) infection; matching the described symptoms of dark spots with angular appearance and yellow margins."
Early_Blight,AvinashPlant_800.jpg,yes,leaf,skipped,"The leaf displays multiple dark brown lesions with concentric target-like rings characteristic of Early Blight caused by Alternaria; consistent with the described symptoms."
Early_Blight,CDDM_72.jpg,yes,leaf,skipped,"The leaf displays characteristic early blight symptoms including dark brown necrotic lesions with concentric target-like rings and surrounding yellowing (chlorosis); consistent with Alternaria early blight description."
Early_Blight,AvinashPlant_1106.jpg,no,leaf,rejected,"The leaf shows only minor dark speckling without the characteristic concentric target-like ring lesions with yellow margins that are diagnostic of Early Blight (Alternaria) infection."
Early_Blight,AvinashPlant_1990.jpg,yes,leaf,skipped,"The leaf displays characteristic dark-brown lesions with concentric target-like rings and angular appearance limited by veins; consistent with Early Blight symptoms described."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_9.jpg,yes,root,ref,"The left potato tuber shows darkened; water-soaked lesions with irregular margins and discoloration consistent with Pink Rot caused by Phytophthora erythroseptica; shown alongside a healthy tuber for comparison."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_11.jpg,yes,root,ref,"The left potato tuber cross-section shows characteristic darkened; discolored tissue with browning/blackening around the outer flesh consistent with pink rot's progressive discoloration; compared to the healthy tuber on the right."
Pink_Rot,Late_Blight__LeafNet_730.jpg,no,leaf,rejected,"The image shows a leaf with dark; necrotic lesions; which does not match the characteristic symptoms of Pink Rot; which primarily affects tubers and roots with pink/salmon discoloration; water-soaked lesions; and an ammonia-like odor."
Pink_Rot,Late_Blight__CDDM_221.jpg,no,leaf,rejected,"The image shows a green leaf with small brown lesions; which does not match the characteristic pink rot symptoms of water-soaked tuber lesions; pink/salmon discoloration; or ammonia-like odor associated with Phytophthora erythroseptica affecting tubers; roots; and stems."
Pink_Rot,Pink_Rot__BDCropVegeta_54.jpg,yes,root,ref,"The cross-section of the tuber shows darkened outer tissue with pink/salmon-colored infected flesh consistent with the characteristic color change described for Pink Rot caused by soilborne pathogens."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_26.jpg,yes,root,ref,"The left potato tuber shows darkened; water-soaked lesions with discoloration characteristic of Pink Rot infection; consistent with the described soilborne pathogen causing darkened lesions near the stem-end of the tuber; compared to the healthy tuber on the right."
Pink_Rot,Late_Blight__AvinashPlant_1361.jpg,no,leaf,rejected,"The image shows a dried; brown; desiccated leaf with no visible pink/salmon discoloration or water-soaked lesions characteristic of Pink Rot; which primarily affects tubers; roots; and stems of potato plants."
Pink_Rot,Pink_Rot__BDCropVegeta_18.jpg,yes,root,ref,"The cut tubers display the characteristic salmon/pink discoloration of infected tissue consistent with Pink Rot; where exposure to air causes the progressive color change from cream to pink as described."
Pink_Rot,Pink_Rot__BDCropVegeta_21.jpg,yes,root,test,"The image shows a cross-section of a potato tuber with one half displaying the characteristic pink/salmon discoloration of infected tissue consistent with Pink Rot caused by Phytophthora erythroseptica; contrasted against the healthy white tissue of the other half."
Pink_Rot,Pink_Rot__BDCropVegeta_30.jpg,yes,seed,ref,"The cross-sectioned tuber shows cream-to-salmon/pink discoloration of the internal tissue consistent with the characteristic color change described for Pink Rot in potato tubers exposed to air."
Pink_Rot,Pink_Rot__BDCropVegeta_27.jpg,yes,seed,ref,"The cut tuber shows darkened; water-soaked internal lesions with browning discoloration consistent with Pink Rot's characteristic progressive tissue color changes and defined margins near the stem end."
Pink_Rot,Pink_Rot__BDCropVegeta_31.jpg,yes,root,test,"The cross-sectioned tuber displays the characteristic salmon/pink discoloration of infected tissue consistent with Pink Rot; which turns pink-salmon when cut and exposed to air as described."
Pink_Rot,Late_Blight__CDDM_712.jpg,no,leaf,rejected,"The image shows a leaf with irregular dark necrotic lesions; but Pink Rot primarily affects tubers and roots with characteristic pink discoloration and ammonia odor upon cutting; not foliar lesions of this appearance."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_10.jpg,yes,seed,ref,"The potato tubers display dark; water-soaked lesions with defined margins and surface discoloration consistent with Pink Rot (Phytophthora erythroseptica) infection as described in the disease profile."
Pink_Rot,Pink_Rot__BDCropVegeta_11.jpg,yes,seed,ref,"The image shows a potato tuber cut in cross-section displaying the characteristic pink/salmon discoloration of infected tissue alongside darkened; blackened external lesions consistent with the progressive color changes (pink to brown to black) described for Pink Rot."
Pink_Rot,Pink_Rot__BDCropVegeta_10.jpg,yes,root,test,"The cross-sectioned tuber shows characteristic Pink Rot symptoms including darkened margins/skin and the salmon-pink to reddish discoloration of the internal tissue consistent with oxidative color change after air exposure as described."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_20.jpg,yes,root,test,"The cross-section of the potato tuber shows darkened; water-soaked lesions with defined margins near the stem-end and discoloration consistent with pink rot infection; matching the described symptoms of darkened lesions and tissue discoloration in the vascular/cortex region."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_24.jpg,yes,root,test,"The image shows potato tubers with darkened; water-soaked external lesions and internal discoloration with cavity formation consistent with Pink Rot caused by Phytophthora erythroseptica; including the characteristic browning and tissue breakdown visible in the cross-sections."
Pink_Rot,Late_Blight__PlantVillage_568.jpg,no,leaf,rejected,"The image shows a leaf with brown necrotic lesions; but Pink Rot primarily affects tubers; roots; and stems with characteristic pink/salmon discoloration and ammonia-like odor; not foliar brown spots as seen here."
Pink_Rot,Late_Blight__New_Plant_Di_987.jpg,no,leaf,rejected,"The image shows a green leaf with minor browning at edges; but lacks the characteristic pink/salmon discoloration; water-soaked lesions; or tuber/stem tissue associated with Pink Rot disease symptoms."
Pink_Rot,Pink_Rot__BDCropVegeta_12.jpg,yes,root,skipped,"The potato tubers show darkened; water-soaked lesions with discoloration and defined margins consistent with Pink Rot symptoms; including the brownish discoloration that follows the progression from salmon pink to brown as described."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_4.jpg,yes,root,skipped,"The cross-section of the potato tuber shows darkened; water-soaked lesions with brown discoloration near the stem-end region; consistent with Pink Rot symptoms caused by Phytophthora erythroseptica; where infected tissue progresses through color changes as described."
Pink_Rot,Pink_Rot__BDCropVegeta_16.jpg,yes,root,skipped,"The image shows cross-sections of potato tubers with darkened; blackened margins and water-soaked lesions consistent with the progressive color change (cream to brown/black) described for Pink Rot caused by the soilborne pathogen."
Pink_Rot,Late_Blight__New_Plant_Di_797.jpg,no,leaf,rejected,"The image shows a leaf with brown necrotic and water-soaked lesions; but Pink Rot primarily affects tubers and roots with characteristic pink/salmon discoloration and ammonia-like odor; not foliar tissue with these symptoms."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_3.jpg,yes,seed,ref,"The cross-sectioned potato tubers display darkened; water-soaked lesions with defined margins particularly at the stem-end and periphery; consistent with Pink Rot caused by Phytophthora erythroseptica; with the characteristic progression of discoloration visible across multiple tubers at different stages of infection."
Pink_Rot,Late_Blight__AvinashPlant_838.jpg,no,leaf,rejected,"The image shows a leaf with dark necrotic lesions; which does not match the characteristic symptoms of Pink Rot; which primarily affects tubers and roots with water-soaked lesions; pink/salmon discoloration; and ammonia-like odor rather than foliar necrotic spots."
Pink_Rot,Late_Blight__New_Plant_Di_32.jpg,no,leaf,rejected,"The image shows a green leaf with some dark blotchy discoloration; but Pink Rot primarily affects tubers; roots; and stems with characteristic pink/salmon coloration and water-soaked lesions; not foliar symptoms like those visible here."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_7.jpg,yes,seed,skipped,"The cross-section of the potato tuber shows browning and darkened water-soaked lesions near the stem end; consistent with Pink Rot symptoms where infected tissue discolors from cream to brown upon air exposure."
Pink_Rot,Late_Blight__PlantVillage_156.jpg,no,leaf,rejected,"The image shows a green leaf with dark necrotic lesions; which does not match the described Pink Rot symptoms of water-soaked tuber lesions with pink/salmon discoloration; ammonia-like odor; and rubbery texture affecting tubers; roots; or stems of potato plants."
Pink_Rot,Pink_Rot__BDCropVegeta_35.jpg,yes,seed,skipped,"The left potato half shows darkened; water-soaked discoloration with browning/blackening at the stem end and internal tissue discoloration consistent with Pink Rot; compared to the healthy tuber on the right."
Pink_Rot,Late_Blight__VQAPlantDise_660.jpg,no,leaf,rejected,"The image shows a leaf with dark; necrotic lesions; which does not match the characteristic pink rot symptoms described (pink/salmon discoloration; water-soaked tuber lesions; ammonia-like odor; rubbery texture) that primarily affect tubers and roots."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_13.jpg,yes,seed,skipped,"The potato tuber shows darkened; water-soaked lesions with defined margins and internal discoloration consistent with Pink Rot caused by Phytophthora erythroseptica; including the characteristic browning and leathery appearance of infected tissue visible where the skin has been removed."
Pink_Rot,Pink_Rot__BDCropVegeta_25.jpg,yes,root,skipped,"The cut tuber cross-section displays the characteristic salmon/pink coloration in the infected tissue alongside darkened; blackened lesions consistent with the progressive color changes (pink to brown to black) described for Pink Rot."
Pink_Rot,Pink_Rot__BDCropVegeta_50.jpg,yes,root,skipped,"The cut tuber shows the characteristic salmon/orange-pink discoloration of infected tissue consistent with Pink Rot; where infected potato tissue turns pink/salmon upon exposure to air as described in the disease description."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_19.jpg,yes,seed,skipped,"The image shows a potato tuber with darkened; water-soaked lesions on the exterior and brownish discoloration of the internal tissue near the edges consistent with Pink Rot infection; where the cut surface displays the characteristic browning progression described for this disease."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_6.jpg,yes,seed,skipped,"The left potato tuber shows darkened; water-soaked lesions with browning and discoloration consistent with pink rot infection on the tuber surface; compared to the healthy tuber on the right."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_14.jpg,yes,seed,skipped,"The potato tubers show darkened; water-soaked lesions with defined margins near the stem-end and discoloration consistent with Pink Rot caused by Phytophthora erythroseptica; with the cross-section revealing the characteristic browning/decay pattern in the cortical tissue."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_18.jpg,yes,root,skipped,"The cross-section of the potato tuber shows darkened; water-soaked browning lesions near the stem-end with defined margins; consistent with Pink Rot symptoms described for tuber tissue."
Pink_Rot,Phytophthora_Root_And_Stem_Rot__Bugwood_16.jpg,no,root,rejected,"The image shows a potato tuber heavily coated with soil and some surface damage/holes; but there is no visible pink/salmon discoloration; water-soaked lesions with defined margins; or the characteristic tissue color change associated with Pink Rot."
Pink_Rot,Pink_Rot__BDCropVegeta_8.jpg,yes,root,skipped,"The cross-sectioned tubers show discoloration consistent with pink rot; including the characteristic progression from cream/pink to dark brown/black tissue visible on the cut surfaces; matching the described symptoms of Pink_Rot in potatoes."
Soft_Rot,Sour_Rot__Bugwood_20.jpg,yes,seed,ref,"The image shows a tuber/seed with white to cream-colored soft; mold-covered decomposition with brown discoloration; consistent with the described soft rot symptoms of water-soaked; soft; cream-colored rot turning brown."
Soft_Rot,Brown_Rot__BDCropVegeta_11.jpg,yes,root,ref,"The cross-section of the potato tuber shows cream-to-tan colored soft; water-soaked tissue with browning at the edges and a visible delineation between infected and healthy tissue; consistent with soft rot symptoms described."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_11.jpg,yes,root,ref,"The image shows a tuber (likely potato) cross-section with soft; water-soaked rotted tissue that has turned dark brown to black with a visible delineation between infected and healthy tissue; consistent with the described soft rot symptoms."
Soft_Rot,Soft_Rot__BDCropVegeta_86.jpg,yes,root,ref,"The cross-section shows a tuber with soft; brown-to-black rotted tissue with a clear delineation between infected and healthy cream/yellow tissue; consistent with soft rot symptoms described."
Soft_Rot,Sour_Rot__Bugwood_2.jpg,yes,root,ref,"The sweet potato tuber displays tannish; water-soaked discolored patches and surface lesions consistent with the early stages of soft rot as described; including the characteristic delineation between affected and healthy tissue areas."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_20.jpg,yes,seed,ref,"The cross-sectioned potato tuber on the left shows classic soft rot symptoms including soft; water-soaked decomposition; brown-to-black discoloration; and a sharp delineation between infected and healthy tissue; consistent with the described Soft_Rot disease."
Soft_Rot,Brown_Rot__BDCropVegeta_94.jpg,yes,root,ref,"The cross-section of the potato tuber shows discoloration and browning at the outer ring with a delineation between affected and healthy tissue; consistent with early soft rot symptoms described."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_21.jpg,yes,root,test,"The cross-sections of tubers show the characteristic soft rot progression with cream-to-tan tissue; dark brown-to-black necrotic areas; sharp delineation between infected and healthy tissues; and spongy decomposed internal tissue consistent with the described Soft_Rot symptoms."
Soft_Rot,Soft_Rot__BDCropVegeta_124.jpg,yes,root,test,"The cross-section of the tuber shows brown-to-black discoloration with soft; decomposed internal tissue and a clear delineation between infected and healthy tissue; consistent with soft rot symptoms described."
Soft_Rot,Brown_Rot__BDCropVegeta_73.jpg,yes,seed,ref,"The cross-section of the potato tuber shows a browning ring near the vascular tissue and discoloration consistent with soft rot's characteristic cream-to-tan internal rot with brown delineation between infected and healthy tissues."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_12.jpg,yes,root,test,"The cross-section of the root/taproot shows discoloration with yellowish-orange internal tissue and dark external rot; consistent with soft rot symptoms showing delineation between infected and healthy tissues."
Soft_Rot,Sour_Rot__Bugwood_32.jpg,yes,seed,ref,"The image shows a seed/tuber with soft; white-to-cream colored fungal rot and tissue decomposition with dark spots; consistent with the soft rot description of water-soaked; cream-colored rotted tissue turning brown to black upon air exposure."
Soft_Rot,Bacteria_Wilt_And_Soft_Rot__Bugwood_37.jpg,yes,root,test,"The sweet potato tuber displays dark; necrotic; collapsed tissue with a sharp delineation between infected and healthy areas; consistent with the soft rot description of decomposed tissue turning brown to black upon air exposure."
Soft_Rot,Sour_Rot__Bugwood_14.jpg,yes,root,test,"The image shows a tuber (root) with discolored; decomposed tissue exhibiting the brownish-orange soft rot characteristic; consistent with the described soft rot symptoms including tissue breakdown and delineation between infected and healthy areas."
