class,filename,match,part,split,reason
Die_Back,Mango_Leaf_35.jpg,yes,pod,ref,"The image shows a darkened; withered; and discolored plant structure (likely a dried pod or twig) consistent with the die-back symptoms of bark darkening and tissue withering described in the disease profile."
Die_Back,Mango_Leaf_118.jpg,no,pod,rejected,"The image shows a dried; brown seed pod rather than stems or leaves exhibiting die-back symptoms such as bark discoloration; gum secretion; or twig withering as described."
Die_Back,Mango_Leaf_490.jpg,no,pod,rejected,"The image shows a dried; darkened seed pod rather than the bark discoloration; gum secretion; twig withering; or leaf curling symptoms characteristic of Die_Back disease."
Die_Back,Mango_Leaf_160.jpg,yes,leaf,skipped,"The image shows a dried; brown; curled leaf consistent with the Die_Back symptom description of leaves curling upwards and falling off due to vascular discoloration and withering."
Die_Back,Mango_Leaf_303.jpg,yes,leaf,skipped,"The image shows a severely withered; curled; and dried-out leaf with brown discoloration; consistent with the Die_Back symptom description of leaves curling upwards and falling off due to vascular damage."
Die_Back,Mango_Leaf_235.jpg,yes,stem,skipped,"The image shows a withered; darkened; and twisted twig/stem consistent with die-back symptoms including bark discoloration and withering from the base outward."
Die_Back,Mango_Leaf_431.jpg,yes,leaf,skipped,"The image shows a dried; curled; and darkened leaf consistent with the Die_Back symptom description of leaves curling upwards and falling off with discoloration."
Die_Back,Mango_Leaf_295.jpg,yes,leaf,skipped,"The image shows a severely withered; curled; and darkened/discolored leaf consistent with the die-back symptom description of leaves curling upwards and falling off due to vascular deterioration."
Die_Back,Mango_Leaf_238.jpg,yes,leaf,skipped,"The leaf shows browning; withering; and discoloration consistent with die-back symptoms; where veins turning brown and leaf tissue drying out matches the described foliar symptoms of die-back disease."
Die_Back,Mango_Leaf_259.jpg,no,pod,rejected,"The image shows a dried; shriveled pod rather than foliar; stem; or whole-plant symptoms characteristic of Die_Back such as bark discoloration; gum secretion; or withering twigs."
Die_Back,Mango_Leaf_457.jpg,yes,pod,ref,"The image shows a darkened; withered; and desiccated plant structure (likely a pod or twig) with discoloration and shriveling consistent with die-back symptoms described; including darkening and withering from the base outward."
Die_Back,Mango_Leaf_224.jpg,no,pod,rejected,"The image shows a dried; brown seed pod rather than stems or foliage exhibiting die-back symptoms such as bark darkening; twig withering; gum secretion; or leaf curling as described."
Die_Back,Mango_Leaf_226.jpg,yes,leaf,skipped,"The image shows a severely desiccated; brown; curled leaf consistent with the Die_Back symptom description of leaves curling upwards and falling off due to vascular wilting and browning of veins."
Die_Back,Mango_Leaf_393.jpg,yes,leaf,skipped,"The image shows a severely withered; curled; and dried-out leaf consistent with Die_Back symptoms; including upward curling and complete desiccation of leaf tissue as described."
Die_Back,Mango_Leaf_257.jpg,yes,stem,skipped,"The image shows a dried; darkened; and withered twig/branch consistent with die-back symptoms including bark discoloration and withering from the base outward."
Die_Back,Mango_Leaf_252.jpg,yes,leaf,skipped,"The leaf shows severe darkening; browning; and curling consistent with die-back symptoms where veins turn brown causing leaves to curl and wither."
Powdery_Mildew,Mango_Leaf_247.jpg,no,leaf,rejected,"The leaf shows dark spots and mottled discoloration but lacks the characteristic white powdery fungal coating typical of powdery mildew; the symptoms appear more consistent with a bacterial or fungal spot disease."
Powdery_Mildew,Mango_Leaf_444.jpg,yes,leaf,ref,"The leaf displays characteristic powdery mildew symptoms including irregular whitish-gray powdery patches and spots scattered across the leaf surface; consistent with fungal mycelium typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_14.jpg,yes,leaf,ref,"The leaf shows characteristic powdery mildew symptoms with whitish-gray powdery spots and patches scattered across the leaf surface; consistent with the described powdery mildew infection."
Powdery_Mildew,Mango_Leaf_24.jpg,yes,leaf,ref,"The leaf surface shows whitish powdery spots/patches scattered across it; consistent with powdery mildew fungal colonies typical of Powdery_Mildew infection on foliar tissue."
Powdery_Mildew,Mango_Leaf_147.jpg,yes,leaf,ref,"The leaf shows scattered white powdery spots and patches consistent with powdery mildew infection; along with some darkened necrotic areas typical of advanced disease progression."
Powdery_Mildew,Mango_Leaf_164.jpg,yes,leaf,ref,"The leaf shows white powdery fungal patches distributed across the surface; which is characteristic of powdery mildew infection on foliar tissue."
Powdery_Mildew,Mango_Leaf_383.jpg,yes,leaf,test,"The leaf shows pale; whitish-gray mottled patches and discoloration consistent with powdery mildew infection on foliar tissue."
Powdery_Mildew,Mango_Leaf_288.jpg,yes,leaf,test,"The leaf shows characteristic powdery mildew symptoms including white powdery fungal colonies and patches visible on the leaf surface; consistent with the described disease."
Powdery_Mildew,Mango_Leaf_166.jpg,yes,leaf,test,"The leaf shows characteristic powdery mildew symptoms including whitish-gray powdery patches and spots scattered across the leaf surface; consistent with powdery mildew infection."
Powdery_Mildew,Mango_Leaf_4.jpg,yes,leaf,test,"The leaf displays characteristic powdery mildew symptoms with white; powdery fungal patches and mottled discoloration across the leaf surface; consistent with the described disease."
Powdery_Mildew,Mango_Leaf_462.jpg,yes,leaf,test,"The leaf displays characteristic powdery mildew symptoms with white; powdery fungal colonies scattered across the upper leaf surface; consistent with the described disease."
Powdery_Mildew,Mango_Leaf_473.jpg,no,leaf,rejected,"The leaf shows mottled yellow-green discoloration and small dark spots; but lacks the characteristic white powdery fungal coating typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_182.jpg,yes,leaf,test,"The leaf shows characteristic powdery mildew symptoms with whitish-gray powdery patches and spots scattered across the leaf surface; consistent with fungal mycelium typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_293.jpg,yes,leaf,test,"The leaf shows white powdery patches and surface discoloration consistent with powdery mildew infection; along with some leaf distortion and edge damage typical of the disease."
Powdery_Mildew,Mango_Leaf_80.jpg,yes,leaf,test,"The leaf displays white powdery/chalky spots and patches scattered across its surface; consistent with powdery mildew infection causing the characteristic pale; dusty coating on foliar tissue."
Powdery_Mildew,Mango_Leaf_152.jpg,yes,leaf,test,"The leaf displays characteristic powdery mildew symptoms with white; powdery/dusty patches scattered across the upper leaf surface; consistent with fungal mycelium typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_430.jpg,no,leaf,rejected,"The leaf shows a mottled; yellowing-green discoloration but lacks the characteristic white powdery fungal coating or spore masses typically associated with powdery mildew infection."
Powdery_Mildew,Mango_Leaf_246.jpg,yes,leaf,test,"The leaf shows numerous whitish; powdery spots scattered across its surface; consistent with powdery mildew fungal colonies causing the characteristic pale; dusty patches on foliar tissue."
Powdery_Mildew,Mango_Leaf_289.jpg,yes,leaf,skipped,"The leaf shows whitish-gray powdery patches scattered across the surface; consistent with powdery mildew fungal growth on foliar tissue."
Powdery_Mildew,Mango_Leaf_325.jpg,no,leaf,rejected,"The leaf shows a mottled; mosaic-like discoloration pattern without any visible white powdery fungal growth characteristic of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_499.jpg,yes,leaf,skipped,"The leaf displays characteristic powdery mildew symptoms with white to grayish powdery fungal colonies (mycelium and conidia) scattered across the leaf surface; consistent with the described powdery mildew infection on foliar parts."
Powdery_Mildew,Mango_Leaf_388.jpg,yes,leaf,skipped,"The leaf displays characteristic powdery mildew symptoms with numerous white powdery/dusty circular spots scattered across the green leaf surface; consistent with fungal mycelium and spore masses typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_36.jpg,yes,leaf,skipped,"The leaf shows white powdery spots and patches scattered across the surface; consistent with powdery mildew infection causing the characteristic whitish fungal growth on foliar tissue."
Powdery_Mildew,Mango_Leaf_45.jpg,no,leaf,rejected,"The leaf shows mottled; dark blotchy discoloration and a slightly distorted shape; but lacks the characteristic white powdery fungal coating associated with powdery mildew infection."
Powdery_Mildew,Mango_Leaf_105.jpg,no,leaf,rejected,"The leaf shown appears dark green and somewhat mottled but lacks the characteristic white powdery fungal coating or spore deposits on the surface that are diagnostic of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_65.jpg,no,leaf,rejected,"The leaf shows only minor dark speckling without the characteristic white powdery fungal coating (mycelium) that is diagnostic of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_323.jpg,no,leaf,rejected,"The leaf shows some discoloration and minor spotting but lacks the characteristic white powdery fungal coating typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_304.jpg,no,leaf,rejected,"The leaf shown appears dark green and moist without any visible white powdery fungal growth or coating characteristic of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_32.jpg,yes,leaf,skipped,"The leaf displays numerous whitish; powdery or bleached spots scattered across the surface; consistent with powdery mildew infection causing discoloration and chlorotic patches on foliar tissue."
Powdery_Mildew,Mango_Leaf_29.jpg,no,leaf,rejected,"The leaf shows dark; irregular blotchy spots and discoloration but lacks the characteristic white powdery fungal coating typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_215.jpg,yes,pod,ref,"The pod surface shows white powdery/mottled patches consistent with powdery mildew infection; which matches the described symptoms of powdery mildew affecting plant surfaces."
Powdery_Mildew,Mango_Leaf_245.jpg,no,leaf,rejected,"The leaf shows scattered pale spots but lacks the characteristic white powdery fungal coating (mycelium) on the surface that is diagnostic of powdery mildew; the spots appear more consistent with other leaf spot diseases or nutrient deficiencies."
Powdery_Mildew,Mango_Leaf_30.jpg,yes,leaf,skipped,"The leaf displays characteristic white powdery fungal colonies scattered across its surface; consistent with powdery mildew infection as described."
Powdery_Mildew,Mango_Leaf_136.jpg,no,leaf,rejected,"The leaf shows irregular brown necrotic patches and discoloration consistent with a fungal blight or bacterial infection; but lacks the characteristic white powdery fungal growth (mycelium/conidia) typical of powdery mildew."
Powdery_Mildew,Mango_Leaf_35.jpg,yes,leaf,skipped,"The leaf shows a characteristic white powdery coating/residue distributed across its surface; consistent with powdery mildew fungal infection."
Powdery_Mildew,Mango_Leaf_118.jpg,no,leaf,rejected,"The leaf shows yellow-green mottling or mosaic-like discoloration but lacks the characteristic white powdery fungal growth on the surface that is diagnostic of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_490.jpg,no,leaf,rejected,"The leaf shows a greenish-yellow discoloration and mottling pattern but lacks the characteristic white powdery fungal coating typical of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_160.jpg,yes,leaf,skipped,"The leaf displays whitish-gray powdery patches scattered across its surface; which is characteristic of powdery mildew fungal infection on foliar tissue."
Powdery_Mildew,Mango_Leaf_303.jpg,yes,leaf,skipped,"The leaf shows characteristic powdery mildew symptoms with white; powdery fungal colonies scattered across the leaf surface; consistent with the described disease."
Powdery_Mildew,Mango_Leaf_235.jpg,yes,leaf,skipped,"The leaf displays white powdery/chalky spots scattered across its surface; consistent with the characteristic powdery mildew fungal growth described in the disease profile."
Powdery_Mildew,Mango_Leaf_431.jpg,yes,leaf,skipped,"The leaf displays multiple whitish; powdery spots scattered across the surface; consistent with powdery mildew infection causing characteristic pale; dusty lesions on foliar tissue."
Powdery_Mildew,Mango_Leaf_295.jpg,yes,leaf,skipped,"The leaf displays numerous whitish-gray powdery spots scattered across the upper surface; consistent with powdery mildew fungal colonies characteristic of Powdery_Mildew disease."
Powdery_Mildew,Mango_Leaf_238.jpg,yes,leaf,skipped,"The leaf shows a yellowish-green; dusty; mottled surface texture consistent with powdery mildew infection; which typically presents as a whitish-to-pale powdery coating causing discoloration on leaf surfaces."
Powdery_Mildew,Mango_Leaf_259.jpg,yes,leaf,skipped,"The leaf shows whitish-gray powdery patches scattered across its surface; consistent with the powdery mildew fungal coating described in the disease description."
Powdery_Mildew,Mango_Leaf_457.jpg,yes,leaf,skipped,"The leaf surface shows characteristic white powdery fungal colonies (conidia) scattered across the lamina; consistent with powdery mildew infection as described."
Powdery_Mildew,Mango_Leaf_224.jpg,no,leaf,rejected,"The leaf shows yellowing and mottled discoloration but lacks the characteristic white powdery fungal coating on the surface that is the hallmark symptom of powdery mildew infection."
Powdery_Mildew,Mango_Leaf_226.jpg,yes,leaf,skipped,"The leaf shows whitish powdery patches and discoloration consistent with powdery mildew infection on the leaf surface."
Powdery_Mildew,Mango_Leaf_393.jpg,yes,leaf,skipped,"The leaf displays characteristic white powdery fungal patches scattered across its surface; consistent with powdery mildew infection as described."
Powdery_Mildew,Mango_Leaf_257.jpg,yes,leaf,skipped,"The leaf displays numerous white powdery circular spots distributed across its surface; which is characteristic of powdery mildew fungal infection."
Powdery_Mildew,Mango_Leaf_252.jpg,yes,leaf,skipped,"The leaf shows whitish-gray powdery patches on its surface; which are characteristic of powdery mildew fungal colonies consistent with the described symptoms."
Sooty_Mould,Mango_Leaf_247.jpg,no,leaf,rejected,"The leaf shows general browning; discoloration; and possible fungal spotting but lacks the characteristic black; soot-like encrustations on the surface that are diagnostic of Sooty Mould."
Sooty_Mould,Mango_Leaf_444.jpg,no,leaf,rejected,"The leaf shows mottled; pale green discoloration and dark speckling consistent with viral infection or mite damage rather than the characteristic black; soot-like superficial fungal encrustations typical of sooty mould."
Sooty_Mould,Mango_Leaf_14.jpg,no,leaf,rejected,"The leaf appears uniformly dark green and healthy with no visible black; soot-like encrustations or dark fungal mycelium on its surface that would indicate sooty mould infection."
Sooty_Mould,Mango_Leaf_24.jpg,yes,leaf,ref,"The leaf surface shows dark brown-to-black irregular patches and discoloration consistent with sooty mould's superficial dark fungal mycelium growing on insect honeydew secretions; reducing the green photosynthetic area."
Sooty_Mould,Mango_Leaf_147.jpg,yes,leaf,ref,"The leaf surface shows dark; soot-like black encrustations and spots characteristic of sooty mould fungal growth on honeydew secretions; consistent with the described symptoms."
Sooty_Mould,Mango_Leaf_164.jpg,yes,leaf,ref,"The leaf surface shows dark; soot-like discoloration and encrustations consistent with sooty mould; where superficial dark fungal mycelium has grown over the leaf surface; particularly visible along the midrib and scattered areas."
Sooty_Mould,Mango_Leaf_383.jpg,yes,leaf,ref,"The leaf surface shows dark; soot-like black specks and encrustations consistent with sooty mould fungal mycelium growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_288.jpg,yes,leaf,ref,"The leaf shows dark; soot-like black spots and superficial dark encrustations on its surface; consistent with sooty mould formed by fungal mycelium growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_166.jpg,no,leaf,rejected,"The leaf shows irregular brown necrotic spots and patches rather than the characteristic black; soot-like superficial encrustations on the surface that are typical of Sooty Mould."
Sooty_Mould,Mango_Leaf_4.jpg,no,leaf,rejected,"The leaf shows a generally healthy dark green appearance without the characteristic black; soot-like encrustations or superficial dark fungal mycelium deposits on the surface that are diagnostic of sooty mould."
Sooty_Mould,Mango_Leaf_462.jpg,no,leaf,rejected,"The leaf shows irregular brown and necrotic patches rather than the characteristic black; soot-like superficial encrustations typical of sooty mould fungal growth on honeydew deposits."
Sooty_Mould,Mango_Leaf_473.jpg,no,leaf,rejected,"The leaf shows mottled; pale spotting and general chlorosis rather than the characteristic black; soot-like fungal encrustations on the surface that define Sooty Mould."
Sooty_Mould,Mango_Leaf_182.jpg,no,leaf,rejected,"The leaf shows reddish-brown discoloration but lacks the characteristic black; soot-like fungal encrustations on the surface that define sooty mould."
Sooty_Mould,Mango_Leaf_293.jpg,no,leaf,rejected,"The leaf shows some reddish-brown discoloration but lacks the characteristic black; soot-like encrustations or dark fungal mycelium on the surface that are the hallmark symptoms of Sooty Mould."
Sooty_Mould,Mango_Leaf_80.jpg,yes,leaf,test,"The leaf shows characteristic black; soot-like dark fungal encrustations scattered across its surface; consistent with sooty mould growing on honeydew secreted by sap-feeding insects."
Sooty_Mould,Mango_Leaf_152.jpg,yes,leaf,test,"The leaf surface shows dark; soot-like black spots and patches consistent with superficial dark fungal mycelium characteristic of sooty mould growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_430.jpg,no,leaf,rejected,"The leaf shows only faint; pale spots and minor discoloration without the characteristic black; soot-like encrustations or dark fungal mycelium on the surface that are diagnostic of Sooty Mould."
Sooty_Mould,Mango_Leaf_246.jpg,no,leaf,rejected,"The leaf shows some browning and discoloration but lacks the characteristic black; soot-like encrustations or dark fungal mycelium deposits on the surface that are diagnostic of Sooty Mould."
Sooty_Mould,Mango_Leaf_289.jpg,no,leaf,rejected,"The leaf shows some dark discoloration but lacks the characteristic black; soot-like superficial encrustation covering the leaf surface that is typical of sooty mould caused by fungal mycelium growing on insect honeydew."
Sooty_Mould,Mango_Leaf_325.jpg,no,leaf,rejected,"The leaf appears uniformly dark green without the characteristic black; soot-like encrustations or superficial dark fungal mycelium growth on the surface that is diagnostic of sooty mould."
Sooty_Mould,Mango_Leaf_499.jpg,no,leaf,rejected,"The leaf shows browning; dark blotching; and discoloration but lacks the characteristic black; soot-like superficial encrustations on the leaf surface that are diagnostic of sooty mould caused by fungal mycelium growing on honeydew."
Sooty_Mould,Mango_Leaf_388.jpg,no,leaf,rejected,"The leaf shows brown necrotic spots and lesions typical of a fungal leaf spot disease; but lacks the characteristic black soot-like surface encrustations associated with sooty mould growing on insect honeydew."
Sooty_Mould,Mango_Leaf_36.jpg,yes,leaf,test,"The leaf surface shows dark; soot-like black encrustations scattered across the blade; consistent with the superficial dark fungal mycelium characteristic of sooty mould growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_45.jpg,yes,leaf,test,"The image shows a leaf surface covered with dark; soot-like black specks and encrustations consistent with sooty mould fungal growth on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_105.jpg,yes,leaf,test,"The leaf shows dark; soot-like black encrustations scattered across its surface; consistent with sooty mould formed by superficial dark fungal mycelium growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_65.jpg,yes,leaf,test,"The leaf surface shows dark; soot-like black speckled encrustations characteristic of sooty mould fungal mycelium growing on honeydew secretions; consistent with the described symptoms."
Sooty_Mould,Mango_Leaf_323.jpg,yes,leaf,test,"The leaf shows dark; soot-like mottled discoloration and black encrustations on its surface; consistent with the superficial dark fungal mycelium characteristic of Sooty Mould growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_304.jpg,no,leaf,rejected,"The leaf shows pale; whitish-gray irregular spots and lesions rather than the characteristic black; soot-like encrustations typical of sooty mould caused by fungal mycelium growing on insect honeydew."
Sooty_Mould,Mango_Leaf_32.jpg,yes,leaf,test,"The leaf shows numerous dark; soot-like black spots and encrustations scattered across its surface; consistent with sooty mould caused by superficial dark fungal mycelium growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_29.jpg,yes,leaf,test,"The leaf surface shows black; soot-like dark fungal encrustations scattered across the yellowing leaf; consistent with sooty mould growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_215.jpg,yes,leaf,test,"The leaf shows dark; soot-like black spots and patches on its surface consistent with sooty mould fungal growth on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_245.jpg,yes,leaf,skipped,"The leaf surface shows grayish-black soot-like fungal encrustations consistent with sooty mould; formed by dark superficial mycelium growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_30.jpg,no,leaf,rejected,"The leaf shows scattered brownish circular spots and necrotic lesions typical of a fungal leaf spot disease; but lacks the characteristic black sooty encrustations or dark superficial mycelium coating associated with sooty mould."
Sooty_Mould,Mango_Leaf_136.jpg,yes,leaf,skipped,"The leaf surface shows dark; scattered black spots and sooty deposits consistent with sooty mould's characteristic black fungal mycelium growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_35.jpg,no,leaf,rejected,"The leaf shows general browning and discoloration but lacks the characteristic black; soot-like encrustations on the surface that are the hallmark of Sooty Mould."
Sooty_Mould,Mango_Leaf_118.jpg,yes,leaf,skipped,"The leaf shows scattered black; soot-like spots and dark fungal deposits on its surface; consistent with sooty mould fungal mycelium growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_490.jpg,yes,leaf,skipped,"The leaf shows numerous dark; sooty black encrustations scattered across its surface; consistent with the superficial dark fungal mycelium characteristic of Sooty Mould growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_160.jpg,yes,leaf,skipped,"The leaf displays dark; soot-like black patches and encrustations on its surface consistent with sooty mould fungal mycelium growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_303.jpg,no,leaf,rejected,"The leaf shows irregular brown and dark green blotches/spots but lacks the characteristic black soot-like encrustations or dark superficial mycelium coating associated with sooty mould; suggesting a different foliar disease or nutritional issue."
Sooty_Mould,Mango_Leaf_235.jpg,yes,leaf,skipped,"The leaf shows dark; soot-like black encrustations and patches on its surface; consistent with sooty mould caused by superficial dark fungal mycelium growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_431.jpg,no,leaf,rejected,"The leaf appears dark green and somewhat glossy but shows no visible black; soot-like fungal encrustations or superficial dark mycelium on its surface that would be characteristic of sooty mould."
Sooty_Mould,Mango_Leaf_295.jpg,no,leaf,rejected,"The leaf shows some brownish discoloration along the midrib and edges but lacks the characteristic black; soot-like encrustations or dark fungal mycelium deposits on the surface that are diagnostic of sooty mould."
Sooty_Mould,Mango_Leaf_238.jpg,yes,leaf,skipped,"The leaf shows dark; irregular blackish patches on its surface consistent with sooty mould's characteristic black soot-like fungal encrustations growing on insect honeydew secretions."
Sooty_Mould,Mango_Leaf_259.jpg,yes,leaf,skipped,"The leaf shows characteristic black; soot-like dark specks and patches scattered across its surface; consistent with sooty mould formed by dark fungal mycelium growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_457.jpg,no,leaf,rejected,"The leaf shows scattered small brown/necrotic spots and some discoloration but lacks the characteristic black; soot-like encrustations or dark superficial fungal mycelium typical of Sooty Mould."
Sooty_Mould,Mango_Leaf_224.jpg,yes,leaf,skipped,"The leaf shows dark; irregular black/brown blotchy patches on its surface consistent with sooty mould's characteristic dark fungal mycelium growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_226.jpg,yes,leaf,skipped,"The leaf surface shows characteristic black; soot-like dark fungal encrustations scattered across the green leaf surface; consistent with sooty mould growing on honeydew secretions from sap-feeding insects."
Sooty_Mould,Mango_Leaf_393.jpg,yes,leaf,skipped,"The leaf shows dark; brownish-black surface discoloration consistent with sooty mould's characteristic soot-like fungal encrustations growing on the leaf surface."
Sooty_Mould,Mango_Leaf_257.jpg,yes,leaf,skipped,"The leaf surface shows dark; scattered black spots and discoloration consistent with sooty mould fungal growth (superficial dark mycelium) on the leaf surface; along with yellowing associated with reduced photosynthesis."
Sooty_Mould,Mango_Leaf_252.jpg,yes,leaf,skipped,"The leaf surface shows dark; soot-like fungal encrustations scattered across the surface; consistent with sooty mould caused by superficial dark mycelium growing on insect honeydew secretions."
