class,filename,match,part,split,reason
Bacterial_Panicle_Blight,BDCropVegeta_200.jpg,no,whole_plant,rejected,"The image shows healthy green rice panicles and leaves without the characteristic upright discolored heads; two-tone grain discoloration; or water-soaked symptoms associated with Bacterial Panicle Blight."
Bacterial_Panicle_Blight,BDCropVegeta_205.jpg,no,seed,rejected,"The image shows rice panicles that appear largely healthy and green without the characteristic two-tone grain discoloration; upright blighted heads; or water-soaked lesions associated with Bacterial Panicle Blight."
Bacterial_Panicle_Blight,BDCropVegeta_213.jpg,no,seed,rejected,"The image shows a healthy-looking green rice panicle with no visible signs of bacterial panicle blight such as upright discolored heads; two-tone grain discoloration; or water-soaked lesions on the grains."
Bacterial_Panicle_Blight,BDCropVegeta_117.jpg,yes,stem,ref,"The image shows rice panicles with discolored; upright heads and green stems; consistent with the characteristic symptoms of Bacterial Panicle Blight including contrasting discolored grain heads against otherwise green plant tissue."
Bacterial_Panicle_Blight,BDCropVegeta_133.jpg,yes,seed,skipped,"The image shows an upright; discolored rice panicle with pinkish-tan discoloration of the grain head contrasting against green stems and healthy background plants; consistent with the characteristic symptoms of Bacterial Panicle Blight."
Blast,Leaf_Blast__VQAPlantDise_760.jpg,no,stem,rejected,"The stem/leaf blade shown appears uniformly green with no visible diamond-shaped lesions; necrotic spots; dark-brown borders; or other blast disease symptoms described."
Blast,Severe_Blast__SBRD_303.jpg,yes,leaf,ref,"The leaf displays multiple diamond-shaped to oval lesions with grayish-white centers and reddish-brown borders; which are characteristic symptoms of rice blast (Magnaporthe oryzae) as described."
Blast,Mild_Blast__SBRD_294.jpg,yes,leaf,ref,"The image shows a leaf with a small diamond-shaped lesion having a reddish-brown border and lighter center; consistent with rice blast leaf lesion symptoms described."
Blast,Severe_Blast__SBRD_54.jpg,yes,leaf,ref,"The leaf shows elongated lesions with brown/orange coloration and necrotic tissue consistent with rice blast disease symptoms; including the characteristic dark-bordered lesions on the leaf surface."
Blast,Mild_Blast__SBRD_53.jpg,yes,leaf,ref,"The image shows diamond-shaped lesions with reddish-brown borders on a green leaf; consistent with the characteristic rice blast leaf lesions described."
Blast,Neck_Blast__VQAPlantDise_119.jpg,yes,seed,ref,"The rice panicle shows premature death with unfilled; bleached/tan-colored spikelets consistent with neck blast; where the neck infection causes the panicle to die early and remain partially unfilled."
Blast,Blast__BDCropVegeta_2055.jpg,no,leaf,rejected,"The image shows predominantly healthy green rice leaves without the characteristic diamond-shaped lesions; gray/white centers with brown borders; or necrotic spots associated with rice blast disease."
Blast,Blast__BDCropVegeta_1217.jpg,yes,leaf,ref,"The image shows a rice leaf with brown/reddish-brown lesions that appear to have lighter centers and darker borders; consistent with the diamond-shaped blast lesions described for rice blast disease."
Blast,Leaf_Blast__VQAPlantDise_745.jpg,no,leaf,rejected,"The leaf shows only minor; faint small spots without the characteristic diamond-shaped lesions with gray/white centers and brown/reddish-brown borders typical of rice blast disease."
Blast,Leaf_Blast__VQAPlantDise_281.jpg,no,leaf,rejected,"The leaf shown appears uniformly green and healthy with no visible blast lesions; diamond-shaped spots; necrotic areas; or brown/reddish-brown borders characteristic of rice blast disease."
Blast,Neck_Blast__VQAPlantDise_635.jpg,no,seed,rejected,"The image shows a healthy-looking golden rice panicle with well-filled; uniformly colored spikelets and no visible blast symptoms such as necrotic lesions; whitening of the panicle neck; or unfilled kernels characteristic of neck blast."
Blast,Severe_Blast__SBRD_193.jpg,yes,leaf,test,"The leaf displays multiple diamond-shaped to elongated necrotic lesions with brown/tan centers and darker borders; consistent with rice blast (Magnaporthe oryzae) leaf lesion symptoms as described."
Blast,Neck_Blast__VQAPlantDise_37.jpg,yes,seed,ref,"The rice panicles show characteristic blast symptoms including whitened; prematurely dead panicles with unfilled; chaffy spikelets consistent with neck blast causing blank kernels as described."
Blast,Leaf_Blast__VQAPlantDise_943.jpg,yes,leaf,test,"The leaf displays multiple reddish-brown lesions with darker borders consistent with rice blast diamond-shaped lesions as described in the disease profile."
Blast,Neck_Blast__VQAPlantDise_964.jpg,yes,seed,ref,"The rice panicle shows premature whitening and unfilled/blank spikelets consistent with neck blast; where infection at the panicle neck causes the entire panicle to die and turn white with unfilled kernels."
Blast,Severe_Blast__SBRD_17.jpg,yes,leaf,test,"The image shows rice leaves with diamond-shaped lesions featuring gray-white centers and brown/reddish-brown borders; which are characteristic symptoms of rice blast disease as described."
Blast,Leaf_Blast__VQAPlantDise_286.jpg,yes,stem,ref,"The stem/node shows brownish discoloration and small necrotic lesions consistent with blast disease node infection; where nodes turn brown or black due to rice blast pathogen."
Blast,Neck_Blast__VQAPlantDise_404.jpg,yes,seed,ref,"The rice panicles show classic neck blast symptoms with premature death; browning; and unfilled/blank spikelets consistent with the described panicle blast caused by Magnaporthe oryzae."
Blast,Blast__CDDM_1209.jpg,yes,leaf,test,"The image shows green leaves with small yellowish-brown lesions that are consistent with early-stage rice blast symptoms; including the characteristic discolored margins described in the disease profile."
Blast,Blast__BDCropVegeta_1402.jpg,yes,leaf,test,"The image shows rice leaves with small orange-brown lesions consistent with early blast lesions; which characteristically appear as small spots with reddish-brown borders as described for rice blast disease."
Blast,Neck_Blast__VQAPlantDise_973.jpg,yes,seed,ref,"The rice panicles show characteristics consistent with neck/panicle blast; including brown discoloration; shriveled unfilled kernels; and premature death of the panicle as described in the blast disease symptoms."
Blast,Blast__BDCropVegeta_2567.jpg,yes,leaf,skipped,"The image shows a leaf with a diamond-shaped necrotic lesion featuring a lighter center and dark brown borders; consistent with the characteristic blast lesion morphology described for rice blast disease."
Blast,Leaf_Blast__VQAPlantDise_244.jpg,yes,stem,ref,"The stem shows small reddish-brown spots/lesions scattered along its surface; consistent with early blast lesions that can appear on the sheath and stem of rice plants."
Blast,Neck_Blast__VQAPlantDise_326.jpg,no,seed,rejected,"The rice panicle shown displays mostly healthy; well-filled golden-green grains without the characteristic white/blank unfilled kernels; necrotic neck lesions; or browning/blackening associated with blast disease."
Blast,Severe_Blast__SBRD_288.jpg,yes,stem,ref,"The image shows circular to oval lesions with dark reddish-brown borders on what appears to be a rice stem or leaf sheath; consistent with blast disease symptoms including dark-bordered necrotic lesions described for sheath and node blast."
Blast,Severe_Blast__SBRD_128.jpg,yes,leaf,skipped,"The leaf shows small brown lesions with lighter margins consistent with rice blast's characteristic diamond-shaped necrotic spots with dark-brown coloration and yellowish border tissue as described."
Blast,Leaf_Blast__VQAPlantDise_381.jpg,no,leaf,rejected,"The leaf shows only mild yellowing along one margin without the characteristic diamond-shaped lesions with gray/white centers and brown/reddish-brown borders that are typical of rice blast disease."
Blast,Mild_Blast__SBRD_48.jpg,no,leaf,rejected,"The image shows green; healthy-looking leaves with no visible diamond-shaped lesions; necrotic spots; brown/reddish-brown borders; or any other blast disease symptoms described."
Blast,Blast__BDCropVegeta_1624.jpg,yes,leaf,skipped,"The image shows elongated dark brown lesions on green leaf blades consistent with rice blast's characteristic dark-brown necrotic lesions with lighter margins as described."
Blast,Severe_Blast__SBRD_67.jpg,yes,leaf,skipped,"The leaf shows multiple lesions with brown/reddish-brown borders and lighter centers arranged along the blade; consistent with the diamond-shaped blast lesions described for rice blast disease."
Blast,Blast__CDDM_460.jpg,yes,stem,ref,"The image shows a stem/node with dark brown to reddish-brown necrotic lesions consistent with blast disease node infection; where the tissue is turning brown/black with surrounding discoloration as described for rice blast."
Blast,Neck_Blast__VQAPlantDise_126.jpg,no,seed,rejected,"The image shows a rice panicle with uniformly golden/yellow filled spikelets and no visible blast symptoms such as white/dead panicle; necrotic neck lesions; or unfilled kernels characteristic of neck blast or panicle blast."
Blast,Blast__BDCropVegeta_2033.jpg,no,leaf,rejected,"The leaves appear uniformly green and healthy without the characteristic diamond-shaped lesions; gray/white centers with brown borders; or necrotic spots associated with rice blast disease."
Blast,Blast__CDDM_324.jpg,yes,leaf,skipped,"The image shows rice leaf lesions with small diamond-shaped spots having lighter centers and dark brown/reddish-brown borders; consistent with the characteristic blast lesions described."
Blast,Neck_Blast__VQAPlantDise_921.jpg,yes,seed,skipped,"The panicles shown are bleached/whitened and appear prematurely dead with unfilled spikelets; consistent with neck blast causing panicle blight and blank kernels as described in the disease profile."
Blast,Leaf_Blast__VQAPlantDise_830.jpg,no,leaf,rejected,"The leaf shown appears uniformly green and healthy with no visible lesions; necrosis; diamond-shaped spots; or discoloration characteristic of rice blast disease."
Blast,Leaf_Blast__VQAPlantDise_7.jpg,no,stem,rejected,"The stem/leaf blade shown appears uniformly green with only very faint; minimal markings and lacks the characteristic diamond-shaped lesions with gray/white centers and brown/reddish-brown borders typical of rice blast disease."
Blast,Severe_Blast__SBRD_68.jpg,yes,leaf,skipped,"The image shows rice leaves with elongated lesions featuring brown borders and lighter centers; consistent with the diamond-shaped necrotic blast lesions with dark-brown coloration and yellowish margins described for rice blast disease."
Blast,Blast__CDDM_1406.jpg,yes,leaf,skipped,"The leaf displays multiple diamond-shaped lesions with brown/orange borders and lighter centers; consistent with the characteristic rice blast lesions described."
Blast,Severe_Blast__SBRD_199.jpg,yes,leaf,skipped,"The image shows leaf lesions with brown borders and lighter centers consistent with rice blast diamond-shaped necrotic spots as described."
Brown_Spot,Brownspot__BDCropVegeta_2143.jpg,yes,leaf,ref,"The rice leaves show small oval to circular dark brown spots with lighter centers consistent with Brown Spot (Helminthosporium oryzae) lesions as described in the disease profile."
Brown_Spot,Mild_Brownspot__SBRD_208.jpg,yes,leaf,ref,"The image shows a circular lesion on a green leaf with a dark brown border and lighter center; consistent with the 'eye-spot' symptom characteristic of Brown Spot disease."
Brown_Spot,Mild_Brownspot__SBRD_298.jpg,yes,leaf,ref,"The image shows a green leaf with a small; dark brown lesion with defined margins; consistent with the brown spot disease symptom described as circular to oval dark brown spots with lighter centres on leaves."
Brown_Spot,Brownspot__BDCropVegeta_1270.jpg,yes,leaf,ref,"The image shows a circular to oval lesion with a dark brown center surrounded by a lighter brown-yellow halo on a green leaf; consistent with the described Brown Spot symptoms of dark brown spots with lighter centres on rice leaves."
Brown_Spot,Severe_Brownspot__SBRD_275.jpg,yes,leaf,ref,"The rice leaves display small; dark brown to reddish-brown spots with defined margins consistent with the brown spot disease symptoms described; including the characteristic oval/circular lesions on the leaf blades."
Brown_Spot,Mild_Brownspot__SBRD_158.jpg,no,leaf,rejected,"The image shows uniformly bright green leaf tissue with no visible brown spots; circular lesions; dark margins; or any other discoloration consistent with Brown Spot disease symptoms."
Brown_Spot,Severe_Brownspot__SBRD_226.jpg,yes,leaf,test,"The image shows a green leaf with small; dark brown to reddish-brown oval spots with defined margins; consistent with the Brown Spot disease description of circular to oval dark brown spots on rice leaves."
Brown_Spot,Brown_Spot__CDDM_1600.jpg,yes,leaf,test,"The image shows a circular to oval lesion with a dark brown margin and lighter grey-brown center on a green leaf; consistent with the 'eye-spot' symptom characteristic of Brown Spot disease."
Brown_Spot,Severe_Brownspot__SBRD_249.jpg,yes,leaf,test,"The image shows circular to oval dark brown spots with lighter centers on a green leaf; consistent with the described Brown Spot symptoms of dark brown margins surrounding light brown to grey centres."
Brown_Spot,Brownspot__BDCropVegeta_321.jpg,yes,stem,ref,"The image shows rice plants with reddish-brown discoloration on the stem/leaf sheath area; consistent with the dark brown to purple spots and lesions described for Brown Spot disease."
Brown_Spot,Brown_Spot__VQAPlantDise_174.jpg,no,leaf,rejected,"The leaf shows only mild yellowing with very faint discoloration but lacks the characteristic circular to oval dark brown spots with light grey centers and dark brown margins that are diagnostic of Brown Spot disease."
Brown_Spot,Severe_Brownspot__SBRD_262.jpg,yes,leaf,test,"The image shows a small; dark brown lesion with a distinct margin on a green leaf; consistent with the brown spot disease description of circular to oval dark brown spots on leaves."
Brown_Spot,Severe_Brownspot__SBRD_299.jpg,yes,leaf,test,"The image shows small; dark brown spots on a green leaf blade that are consistent with the early circular to oval brown spot lesions with dark brown margins described for Brown_Spot disease on rice."
Brown_Spot,Brown_Spot__CDDM_478.jpg,yes,leaf,skipped,"The image shows circular to oval dark brown spots with lighter centers on a green leaf; consistent with the described Brown Spot symptoms of dark brown margins surrounding light brown to grey centres."
Brown_Spot,Mild_Brownspot__SBRD_26.jpg,yes,leaf,skipped,"The image shows a green leaf with a small; dark brown spot having a lighter center; consistent with the brown spot disease symptom description of circular to oval spots with dark brown margins and lighter grey-brown centres."
Brown_Spot,Severe_Brownspot__SBRD_107.jpg,yes,leaf,skipped,"The image shows a green leaf with a small circular lesion having a dark brown to reddish-brown center; consistent with the brown spot disease description of circular to oval spots with dark brown margins on rice leaves."
Brown_Spot,Brown_Spot__CDDM_1010.jpg,no,leaf,rejected,"The image shows healthy; vibrant green leaves without any visible brown spots; circular lesions; or discoloration consistent with Brown Spot disease symptoms."
Brown_Spot,Brown_Spot__CDDM_361.jpg,yes,leaf,skipped,"The image shows a small; oval-shaped dark brown spot with lighter centre on a green leaf; consistent with the brown spot disease description of circular to oval spots with dark brown margins and light brown centres."
Brown_Spot,Brownspot__BDCropVegeta_1704.jpg,no,leaf,rejected,"The leaves appear generally yellowed/chlorotic without the characteristic circular to oval dark brown spots with light grey centers and purple margins that are diagnostic for Brown Spot disease."
Brown_Spot,Severe_Brownspot__SBRD_116.jpg,yes,leaf,skipped,"The image shows a green leaf with small oval to elongated dark brown spots with lighter centers; consistent with the described Brown Spot symptoms of dark brown to purple spots with light brown to grey centres on leaves."
Brown_Spot,Brown_Spot__VQAPlantDise_596.jpg,yes,leaf,skipped,"The image shows a yellowing leaf with small; oval to elongated dark brown spots with lighter centers; consistent with the Brown Spot disease description of circular to oval dark brown spots with light brown to grey centres on leaves."
Brown_Spot,Brownspot__BDCropVegeta_552.jpg,no,whole_plant,rejected,"The rice plants appear largely healthy and green without the characteristic dark brown to purple oval spots with grey/light-brown centres that are diagnostic of Brown Spot disease."
Brown_Spot,Severe_Brownspot__SBRD_215.jpg,yes,leaf,skipped,"The image shows a green leaf with a small; circular brown spot with a darker center; consistent with the brown spot disease symptom description of dark brown to purple spots with lighter centres on leaves."
Brown_Spot,Mild_Brownspot__SBRD_255.jpg,yes,leaf,skipped,"The image shows a dark brown to purple oval spot with a lighter center on a green leaf; consistent with the described Brown Spot symptoms of circular to oval spots with dark brown margins and light brown to grey centres."
Brown_Spot,Brown_Spot__CDDM_1049.jpg,no,leaf,rejected,"The leaf shown appears uniformly green with wavy parallel venation and no visible brown spots; circular lesions; or dark-margined spots consistent with Brown Spot disease symptoms."
Brown_Spot,Brown_Spot__CDDM_57.jpg,yes,leaf,skipped,"The image shows a green leaf with a small; oval-shaped lesion having a dark brown margin and lighter center; consistent with the described Brown Spot symptoms on rice leaves."
Brown_Spot,Brownspot__BDCropVegeta_785.jpg,yes,stem,ref,"The image shows a rice stem with a brown-reddish discoloration/lesion consistent with Brown Spot disease symptoms; including the dark brown spotting described on stems and leaf sheaths."
Brown_Spot,Severe_Brownspot__SBRD_120.jpg,no,leaf,rejected,"The leaves appear uniformly green and healthy with no visible brown spots; oval lesions; or dark-margined spots characteristic of Brown Spot disease."
Brown_Spot,Brownspot__BDCropVegeta_42.jpg,yes,leaf,skipped,"The image shows small; elongated brown spots with darker margins on a green leaf; consistent with the brown spot disease description of dark brown to purple oval spots with lighter centres on leaf tissue."
Brown_Spot,Severe_Brownspot__SBRD_71.jpg,yes,leaf,skipped,"The image shows a green leaf with numerous circular to oval dark brown spots with lighter centers; consistent with the described Brown Spot symptoms of dark brown-margined lesions with light brown to grey centres on rice leaves."
Brown_Spot,Severe_Brownspot__SBRD_40.jpg,yes,leaf,skipped,"The image shows small; circular brown spots with darker margins on green leaves; consistent with the early brown spot symptoms described for this disease."
Brown_Spot,Severe_Brownspot__SBRD_265.jpg,yes,leaf,skipped,"The image shows a green leaf with small; scattered dark brown to reddish-brown spots consistent with the Brown Spot disease description of circular to oval dark brown spots on rice leaves."
Brown_Spot,Mild_Brownspot__SBRD_41.jpg,yes,leaf,skipped,"The image shows a circular to oval lesion with a dark brown margin and lighter center on a green leaf; consistent with the brown spot disease description of dark brown to purple spots with light brown to grey centres."
Brown_Spot,Brown_Spot__CDDM_1133.jpg,yes,leaf,skipped,"The image shows a small; circular dark brown spot with a lighter center on a green leaf; consistent with the described Brown Spot symptoms of oval spots with dark brown margins and lighter grey-brown centers."
Brown_Spot,Mild_Brownspot__SBRD_281.jpg,yes,leaf,skipped,"The image shows a green leaf with a small; dark brown oval lesion with defined margins; consistent with the brown spot symptoms described for rice leaves."
Brown_Spot,Brownspot__BDCropVegeta_1896.jpg,yes,leaf,skipped,"The rice leaves show yellowish-brown discoloration and spotting patterns consistent with Brown Spot disease; with some leaves exhibiting the characteristic yellowing and browning symptoms described for this pathogen."
Brown_Spot,Brown_Spot__VQAPlantDise_323.jpg,yes,leaf,skipped,"The image shows a leaf with circular to oval dark brown spots with lighter centers and dark brown margins; consistent with the described Brown Spot symptoms on rice leaves."
Brown_Spot,Brownspot__BDCropVegeta_781.jpg,yes,leaf,skipped,"The image shows a green leaf with small; circular brown spots with darker brown margins and lighter centers; consistent with the described Brown Spot symptoms on rice leaves."
Brown_Spot,Brown_Spot__CDDM_27.jpg,yes,leaf,skipped,"The image shows circular to oval dark brown spots with lighter centers on a green leaf; consistent with the described Brown Spot symptoms of dark brown margins surrounding light brown to grey centres."
Brown_Spot,Severe_Brownspot__SBRD_160.jpg,no,leaf,rejected,"The leaf shown appears uniformly green without the characteristic circular to oval dark brown spots with lighter centers that are diagnostic of Brown Spot disease."
Leaf_Smut,CDDM_18.jpg,no,leaf,rejected,"The image shows a green leaf with small reddish-brown spots; which are inconsistent with the black; slightly raised; angular pepper-like spots characteristic of rice leaf smut."
Leaf_Smut,CDDM_12.jpg,no,leaf,rejected,"The leaf shows a few scattered reddish-brown spots but lacks the characteristic small; black; slightly raised angular spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_19.jpg,no,leaf,rejected,"The image shows large; oval to irregular brown lesions with dark borders on the leaf; which are inconsistent with the small; black; slightly raised angular spots resembling ground pepper that characterize rice leaf smut; these symptoms are more consistent with a fungal spot disease like brown spot or blast."
Leaf_Smut,CDDM_6.jpg,no,leaf,rejected,"The image shows elongated brown-red lesions with yellow halos on the leaf; which are inconsistent with the small; black; raised; angular spots (pepper-like appearance) characteristic of rice leaf smut; these symptoms resemble a bacterial or fungal blight/streak disease instead."
Leaf_Smut,CDDM_32.jpg,yes,leaf,ref,"The image shows a narrow leaf with multiple small; dark; slightly raised spots scattered across the surface; consistent with the 'ground pepper' appearance described for rice leaf smut."
Leaf_Smut,CDDM_31.jpg,yes,leaf,ref,"The image shows a narrow leaf with multiple small; dark/black angular spots scattered across its surface; consistent with the 'ground pepper' appearance described for rice leaf smut."
Leaf_Smut,CDDM_37.jpg,yes,leaf,ref,"The image shows a narrow leaf with numerous small; dark; slightly raised spots scattered across its surface; consistent with the 'ground pepper' appearance described for rice leaf smut."
Leaf_Smut,CDDM_2.jpg,no,leaf,rejected,"The leaf shows scattered small brownish-reddish spots but lacks the characteristic small; raised; angular black spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_13.jpg,no,leaf,rejected,"The leaf shows only a few scattered small brown/reddish spots rather than the numerous small black; slightly raised; angular spots resembling ground pepper that are characteristic of rice leaf smut."
Leaf_Smut,CDDM_39.jpg,no,leaf,rejected,"The leaf shows only a few faint dark spots without the characteristic dense; slightly raised angular black spots resembling ground pepper that are typical of rice leaf smut."
Leaf_Smut,CDDM_29.jpg,no,leaf,rejected,"The leaf shows only a few scattered brown spots and minor lesions; but lacks the characteristic dense; small; raised; angular black spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_35.jpg,no,leaf,rejected,"The image shows large; circular to oval brown lesions with yellow halos on the leaves; which is more consistent with a fungal spot disease (such as brown spot or blast) rather than the small; slightly raised; angular black pepper-like spots characteristic of leaf smut."
Leaf_Smut,CDDM_30.jpg,yes,leaf,ref,"The image shows a rice leaf with numerous small; dark; slightly raised spots scattered across the surface; consistent with the black pepper-like speckling described for rice leaf smut."
Leaf_Smut,CDDM_26.jpg,no,leaf,rejected,"The image shows orange-brown pustules/streaks on the leaf consistent with rust disease; not the small black angular spots resembling ground pepper that characterize leaf smut."
Leaf_Smut,CDDM_20.jpg,no,leaf,rejected,"The image shows scattered small reddish-brown spots on a narrow leaf; but these spots lack the characteristic small; slightly raised; angular black 'ground pepper' appearance described for leaf smut; suggesting a different condition such as brown spot or another leaf disease."
Leaf_Smut,CDDM_40.jpg,no,leaf,rejected,"The image shows large; scattered orange-brown rust-like lesions on a yellowing leaf rather than the small; slightly raised; angular black spots resembling ground pepper that are characteristic of leaf smut."
Leaf_Smut,CDDM_5.jpg,no,leaf,rejected,"The leaf shows scattered reddish-brown lesions and spots rather than the small; slightly raised; angular black spots resembling ground pepper that are characteristic of rice leaf smut."
Leaf_Smut,CDDM_33.jpg,no,leaf,rejected,"The leaf shows only a few scattered reddish-brown spots but lacks the characteristic small; raised; angular black spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_21.jpg,no,leaf,rejected,"The image shows elongated reddish-brown lesions on the leaf; which are inconsistent with the small; black; slightly raised angular spots resembling ground pepper that characterize rice leaf smut."
Leaf_Smut,CDDM_3.jpg,yes,leaf,ref,"The image shows a grass/rice leaf with small dark spots scattered across its surface; consistent with the ground pepper-like appearance described for leaf smut disease."
Leaf_Smut,CDDM_28.jpg,no,leaf,rejected,"The image shows large; elongated brown lesions/spots on the leaf rather than the small; slightly raised; angular black spots resembling ground pepper that are characteristic of rice leaf smut."
Leaf_Smut,CDDM_38.jpg,no,leaf,rejected,"The image shows a few large; elongated dark brown spots on a green leaf; which are inconsistent with the small; numerous; slightly raised angular black pepper-like spots characteristic of rice leaf smut."
Leaf_Smut,CDDM_7.jpg,no,leaf,rejected,"The image shows a leaf with brownish-red blotches and yellowing but lacks the characteristic small; black; slightly raised angular spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_36.jpg,no,leaf,rejected,"The image shows large; reddish-brown lesions/spots on the leaf; which are characteristic of a leaf blight or rust disease; not the small; black; slightly raised angular spots resembling ground pepper that are diagnostic of leaf smut."
Leaf_Smut,CDDM_27.jpg,no,leaf,rejected,"The image shows a green leaf with only a few scattered small brown spots; lacking the characteristic numerous small black; slightly raised; angular spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_24.jpg,yes,leaf,test,"The leaf shows small; dark/black spots scattered across its surface consistent with the 'ground pepper' appearance described for rice leaf smut; with slightly raised angular spots visible on the leaf blade."
Leaf_Smut,CDDM_9.jpg,no,leaf,rejected,"The leaf shown has only a few minor brown spots and no visible small; raised; angular black spots resembling ground pepper that are characteristic of rice leaf smut."
Leaf_Smut,CDDM_4.jpg,no,leaf,rejected,"The image shows scattered orange-brown rust-like lesions on a green leaf; which are inconsistent with the small black; slightly raised; angular pepper-like spots characteristic of leaf smut."
Leaf_Smut,CDDM_11.jpg,no,leaf,rejected,"The image shows a leaf with small brownish-red spots; but lacks the characteristic small black; slightly raised; angular smut spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_1.jpg,no,leaf,rejected,"The leaf shows scattered reddish-brown spots rather than the small; slightly raised; angular black spots resembling ground pepper that are characteristic of rice leaf smut."
Leaf_Smut,CDDM_8.jpg,no,leaf,rejected,"The image shows small reddish-brown spots scattered on the leaf; but they lack the characteristic small; black; slightly raised; angular pepper-like spots described for rice leaf smut; suggesting a different disease such as brown spot or another fungal condition."
Leaf_Smut,CDDM_34.jpg,no,leaf,rejected,"The image shows elongated reddish-brown lesions/streaks on the leaf; which are inconsistent with Leaf Smut's characteristic small; slightly raised; angular black spots resembling ground pepper; the symptoms instead resemble bacterial leaf streak or brown spot disease."
Leaf_Smut,CDDM_14.jpg,no,leaf,rejected,"The image shows a leaf with scattered small brown/tan lesions and some yellowing; but lacks the characteristic small raised black angular spots resembling ground pepper that are diagnostic of rice leaf smut."
Leaf_Smut,CDDM_15.jpg,no,leaf,rejected,"The image shows elongated reddish-brown lesions on the leaf; consistent with a leaf blight or blast disease; not the small; black; slightly raised angular spots resembling ground pepper that characterize leaf smut."
Leaf_Smut,CDDM_17.jpg,no,leaf,rejected,"The image shows brown; elongated lesions/spots on a green leaf; which are inconsistent with leaf smut's characteristic small; black; slightly raised; angular spots resembling ground pepper; these symptoms are more consistent with a bacterial or fungal blight/blast disease."
Leaf_Smut,CDDM_22.jpg,no,leaf,rejected,"The leaf shows only a few scattered small brown spots rather than the numerous small black; slightly raised; angular spots resembling ground pepper that are characteristic of rice leaf smut."
Leaf_Smut,CDDM_23.jpg,no,leaf,rejected,"The image shows brown; circular to oval lesions with defined borders on the leaf; which is more consistent with a fungal spot disease (such as brown spot or blast); not the small black; slightly raised; angular pepper-like spots characteristic of rice leaf smut."
Leaf_Smut,CDDM_25.jpg,no,leaf,rejected,"The image shows a few scattered small brown/reddish oval spots on the leaf; which are more consistent with blast or brown spot lesions rather than the numerous tiny black; slightly raised; angular pepper-like spots characteristic of rice leaf smut."
Leaf_Smut,CDDM_10.jpg,no,leaf,rejected,"The image shows reddish-brown elongated blotches and streaks on the leaf; which are inconsistent with the small; black; slightly raised angular spots characteristic of leaf smut."
Leaf_Smut,CDDM_16.jpg,no,leaf,rejected,"The image shows elongated brown/reddish lesions on the leaf rather than the small; black; slightly raised angular spots resembling ground pepper that are characteristic of rice leaf smut."
Sheath_Blight,PlantWild_23.jpg,yes,stem,ref,"The image shows rice leaf sheaths with characteristic grayish-white necrotic lesions surrounded by dark reddish-brown margins on the stem/sheath area; consistent with Sheath Blight caused by Rhizoctonia solani."
Sheath_Blight,PlantWild_14.jpg,no,stem,rejected,"The image shows elongated reddish-brown streaks/lesions on the stem and sheath; which are more consistent with sheath rot or narrow brown leaf spot rather than the characteristic sheath blight lesions that have grayish-white centers with distinct purplish-brown margins."
Sheath_Blight,PlantWild_26.jpg,yes,stem,ref,"The image shows rice plants with discolored; brownish lesions on the lower leaf sheaths and stems near the water line; consistent with the grayish-white centers and dark reddish-brown margins characteristic of Sheath Blight caused by Rhizoctonia solani."
Sheath_Blight,PlantWild_74.jpg,yes,stem,ref,"The image shows lesions on the leaf sheath/stem with a grayish-white center and dark reddish-brown margins; consistent with the described Sheath Blight symptoms."
Sheath_Blight,PlantWild_50.jpg,yes,stem,ref,"The image shows rice stems with oblong lesions displaying grayish-white centers surrounded by dark purplish-brown margins on the leaf sheaths near the water line; consistent with Sheath Blight symptoms."
Sheath_Blight,PlantWild_5.jpg,yes,stem,ref,"The image shows oblong lesions on rice leaf sheaths with grayish-white centers and dark brownish margins consistent with sheath blight symptoms; along with some dead/brown plant material indicative of disease progression."
Sheath_Blight,PlantWild_60.jpg,yes,stem,test,"The image shows rice plants with lesions on the leaf sheaths near the water line; with brownish discoloration and necrotic tissue on the lower stems/sheaths consistent with sheath blight symptoms; along with flooded field conditions typical of this disease's occurrence."
Sheath_Blight,PlantWild_28.jpg,yes,stem,test,"The image shows stems and leaf sheaths with brownish discoloration and lesion-like markings consistent with the reddish-brown margined lesions characteristic of Sheath Blight on rice or grass plants."
Sheath_Blight,PlantWild_16.jpg,yes,stem,test,"The image shows rice/grass stems near the waterline with brown discoloration and dark reddish-brown margins on the leaf sheaths; consistent with sheath blight lesions developing at or near the water line."
Sheath_Blight,PlantWild_65.jpg,yes,stem,test,"The image shows rice stems with characteristic sheath blight lesions featuring grayish-white necrotic centers bordered by dark purplish-brown margins at the nodes; consistent with the described Sheath_Blight symptoms."
Sheath_Blight,PlantWild_41.jpg,no,stem,rejected,"The stems shown display uniform tan/brown discoloration without the characteristic grayish-white centered lesions with distinct purplish- or reddish-brown margins; and no sclerotia are visible; suggesting a different condition such as stem rot or blight rather than classic Sheath Blight."
